-0.17245,-0.07377,0.12222,0.23103,0.23931,0.19358,0.15608,-0.0099152
0.057224,-0.018954,-0.10637,-0.021986,0.040947,0.048257,-0.22739,0.88653
-0.22891,-0.31001,-0.24588,-0.063351,0.054782,0.10849,0.021654,0.10207
